Date,Open,High,Low,Close,Adj Close,Volume
2019-03-20,60.070000,61.499500,59.979500,61.321499,61.321499,41508000
2019-03-21,61.000000,61.821999,60.828999,61.806499,61.806499,28150000
2019-03-22,61.442501,61.681499,60.299999,60.382500,60.382500,34422000
2019-03-25,59.978001,60.472000,59.500000,59.868999,59.868999,27576000
2019-03-26,60.259499,60.382500,59.088001,59.492001,59.492001,30752000
2019-03-27,59.596001,59.596001,58.211498,58.900501,58.900501,29428000
2019-03-28,58.775002,58.862499,58.171501,58.613499,58.613499,22402000
2019-03-29,59.008999,59.198502,58.319000,58.844501,58.844501,30890000
2019-04-01,59.376999,60.009998,59.318001,59.949001,59.949001,27706000
2019-04-02,60.002499,60.290501,59.562000,60.277000,60.277000,18288000
2019-04-03,60.634998,61.029999,60.254002,60.540501,60.540501,22180000
2019-04-04,60.564499,61.027500,60.452000,60.972500,60.972500,21022000
2019-04-05,60.965000,61.019501,60.501499,60.572498,60.572498,20012000
2019-04-08,60.555500,60.697498,60.235001,60.414001,60.414001,21750000
2019-04-09,60.094501,60.357498,59.918999,60.134499,60.134499,19668000
2019-04-10,60.254501,60.446999,60.033001,60.322498,60.322498,15510000
2019-04-11,60.445000,60.637001,60.227001,60.479500,60.479500,16998000
2019-04-12,60.780998,61.152500,60.664501,61.136501,61.136501,24312000
2019-04-15,61.204498,61.465000,60.728001,61.326500,61.326500,23796000
2019-04-16,61.500000,61.799000,61.251999,61.595501,61.595501,22622000
2019-04-17,61.849998,62.255001,61.645000,62.007000,62.007000,30366000
2019-04-18,62.250000,62.297001,61.970501,62.073502,62.073502,24750000
2019-04-22,61.833500,62.716999,61.668499,62.688000,62.688000,19084000
2019-04-23,62.832001,63.721500,62.598499,63.529499,63.529499,31868000
2019-04-24,63.529499,63.700001,62.990501,63.002499,63.002499,23396000
2019-04-25,63.514999,63.639999,62.900002,63.367001,63.367001,31344000
2019-04-26,63.668999,63.945499,63.250000,63.870998,63.870998,27228000
2019-04-29,64.025497,64.848503,63.585499,64.809998,64.809998,72368000
2019-04-30,59.531502,60.049000,59.150002,59.948002,59.948002,133178000
